File Alpha ROC-AUC AVG-Precision
chembl23_GS3_v2.mphase_gt_0.txt.co.CM_Complete.R_1.0.out 0.6000000000000001 0.949292831012789 0.3189961673222482
chembl23_GS3_v2.mphase_gt_0.txt.co.CM_Complete.R_1.0.out 0.7000000000000001 0.9489786992173916 0.3189820555031003
chembl23_GS3_v2.mphase_gt_0.txt.co.CM_Complete.R_1.0.out 0.8 0.9487937028648081 0.31897720170102106
chembl23_GS3_v2.mphase_gt_0.txt.co.CM_Complete.R_1.0.out 0.9 0.9487937093391257 0.3189772017628519
chembl23_GS3_v2.mphase_gt_0.txt.co.CM_Complete.R_1.0.out 1.0 0.8768793534662038 0.0529955002986648
chembl23_GS3_v2.mphase_gt_0.txt.co.CM_Layered.R_0.1.out 0.0 0.8834655209188432 0.17288286528111516
chembl23_GS3_v2.mphase_gt_0.txt.co.CM_Layered.R_0.1.out 0.1 0.883155433430404 0.17317825286823327
chembl23_GS3_v2.mphase_gt_0.txt.co.CM_Layered.R_0.1.out 0.2 0.8825945355120455 0.17339681159532133
chembl23_GS3_v2.mphase_gt_0.txt.co.CM_Layered.R_0.1.out 0.30000000000000004 0.8817067250970438 0.1736189767100227
chembl23_GS3_v2.mphase_gt_0.txt.co.CM_Layered.R_0.1.out 0.4 0.8803496756692122 0.1737216375315933
chembl23_GS3_v2.mphase_gt_0.txt.co.CM_Layered.R_0.1.out 0.5 0.8785957004748466 0.17365300387552846
chembl23_GS3_v2.mphase_gt_0.txt.co.CM_Layered.R_0.1.out 0.6000000000000001 0.8771028197653954 0.1733571440423862
chembl23_GS3_v2.mphase_gt_0.txt.co.CM_Layered.R_0.1.out 0.7000000000000001 0.8759070773614739 0.172949056592178
chembl23_GS3_v2.mphase_gt_0.txt.co.CM_Layered.R_0.1.out 0.8 0.874601295663734 0.1728791527589581
chembl23_GS3_v2.mphase_gt_0.txt.co.CM_Layered.R_0.1.out 0.9 0.8746009974467075 0.17287914967531126
chembl23_GS3_v2.mphase_gt_0.txt.co.CM_Layered.R_0.1.out 1.0 0.5368538771163236 0.009423054265558757
chembl23_GS3_v2.mphase_gt_0.txt.co.CM_Layered.R_0.2.out 0.0 0.8834655209188432 0.17288286528111516
chembl23_GS3_v2.mphase_gt_0.txt.co.CM_Layered.R_0.2.out 0.1 0.883029005397779 0.17316929103241271
chembl23_GS3_v2.mphase_gt_0.txt.co.CM_Layered.R_0.2.out 0.2 0.8815072823009158 0.1748886170086179
chembl23_GS3_v2.mphase_gt_0.txt.co.CM_Layered.R_0.2.out 0.30000000000000004 0.8784862122450559 0.1744578230590264
chembl23_GS3_v2.mphase_gt_0.txt.co.CM_Layered.R_0.2.out 0.4 0.8732979058279058 0.1733945274399019
chembl23_GS3_v2.mphase_gt_0.txt.co.CM_Layered.R_0.2.out 0.5 0.8651786979721314 0.17213045096189147
chembl23_GS3_v2.mphase_gt_0.txt.co.CM_Layered.R_0.2.out 0.6000000000000001 0.8552996472978065 0.17129685299278066
chembl23_GS3_v2.mphase_gt_0.txt.co.CM_Layered.R_0.2.out 0.7000000000000001 0.8469304932338994 0.17011955450766805
chembl23_GS3_v2.mphase_gt_0.txt.co.CM_Layered.R_0.2.out 0.8 0.8437407266669025 0.1700222410881657
chembl23_GS3_v2.mphase_gt_0.txt.co.CM_Layered.R_0.2.out 0.9 0.8437407266669025 0.1700222410881657
chembl23_GS3_v2.mphase_gt_0.txt.co.CM_Layered.R_0.2.out 1.0 0.5802934902467259 0.010418062296358945
chembl23_GS3_v2.mphase_gt_0.txt.co.CM_Layered.R_0.3.out 0.0 0.8834655209188432 0.17288286528111516
chembl23_GS3_v2.mphase_gt_0.txt.co.CM_Layered.R_0.3.out 0.1 0.8806551356640897 0.1720492120220528
chembl23_GS3_v2.mphase_gt_0.txt.co.CM_Layered.R_0.3.out 0.2 0.873877411283495 0.16918748131247394
chembl23_GS3_v2.mphase_gt_0.txt.co.CM_Layered.R_0.3.out 0.30000000000000004 0.8617366336750684 0.1649480321052414
chembl23_GS3_v2.mphase_gt_0.txt.co.CM_Layered.R_0.3.out 0.4 0.844012088971215 0.15921501237283645
chembl23_GS3_v2.mphase_gt_0.txt.co.CM_Layered.R_0.3.out 0.5 0.8241972136348119 0.15303789977589377
chembl23_GS3_v2.mphase_gt_0.txt.co.CM_Layered.R_0.3.out 0.6000000000000001 0.8090183504679782 0.14418580172668083
chembl23_GS3_v2.mphase_gt_0.txt.co.CM_Layered.R_0.3.out 0.7000000000000001 0.7925018025570787 0.1361834759015486
chembl23_GS3_v2.mphase_gt_0.txt.co.CM_Layered.R_0.3.out 0.8 0.7851821302867539 0.13579343305187333
chembl23_GS3_v2.mphase_gt_0.txt.co.CM_Layered.R_0.3.out 0.9 0.7851821302867539 0.13579343305187333
chembl23_GS3_v2.mphase_gt_0.txt.co.CM_Layered.R_0.3.out 1.0 0.6050017448235971 0.011477488043982326
chembl23_GS3_v2.mphase_gt_0.txt.co.CM_Layered.R_0.4.out 0.0 0.8834655209188432 0.17288286528111516
chembl23_GS3_v2.mphase_gt_0.txt.co.CM_Layered.R_0.4.out 0.1 0.8827604661449265 0.17279944900601973
chembl23_GS3_v2.mphase_gt_0.txt.co.CM_Layered.R_0.4.out 0.2 0.8794477485028362 0.17115450071145585
chembl23_GS3_v2.mphase_gt_0.txt.co.CM_Layered.R_0.4.out 0.30000000000000004 0.8724762661255316 0.1670901348243104
chembl23_GS3_v2.mphase_gt_0.txt.co.CM_Layered.R_0.4.out 0.4 0.8615751388461472 0.1606787433393515
chembl23_GS3_v2.mphase_gt_0.txt.co.CM_Layered.R_0.4.out 0.5 0.8493689643554465 0.15429498882495757
chembl23_GS3_v2.mphase_gt_0.txt.co.CM_Layered.R_0.4.out 0.6000000000000001 0.8412629814387064 0.15064513512937927
chembl23_GS3_v2.mphase_gt_0.txt.co.CM_Layered.R_0.4.out 0.7000000000000001 0.8391120151370022 0.14994091632672318
chembl23_GS3_v2.mphase_gt_0.txt.co.CM_Layered.R_0.4.out 0.8 0.8390704958366348 0.14993408005192035
chembl23_GS3_v2.mphase_gt_0.txt.co.CM_Layered.R_0.4.out 0.9 0.8390704958366348 0.14993408005192035
chembl23_GS3_v2.mphase_gt_0.txt.co.CM_Layered.R_0.4.out 1.0 0.6578473768606742 0.016571082683193145
chembl23_GS3_v2.mphase_gt_0.txt.co.CM_Layered.R_0.5.out 0.0 0.8834655209188432 0.17288286528111516
chembl23_GS3_v2.mphase_gt_0.txt.co.CM_Layered.R_0.5.out 0.1 0.883594186525413 0.17316367829186363
chembl23_GS3_v2.mphase_gt_0.txt.co.CM_Layered.R_0.5.out 0.2 0.8827759796058041 0.1726078947749579
chembl23_GS3_v2.mphase_gt_0.txt.co.CM_Layered.R_0.5.out 0.30000000000000004 0.880824444496259 0.17059775287685044
chembl23_GS3_v2.mphase_gt_0.txt.co.CM_Layered.R_0.5.out 0.4 0.8777379464814007 0.16654728564315283
chembl23_GS3_v2.mphase_gt_0.txt.co.CM_Layered.R_0.5.out 0.5 0.87433070709017 0.16135881709898123
chembl23_GS3_v2.mphase_gt_0.txt.co.CM_Layered.R_0.5.out 0.6000000000000001 0.8718697820393408 0.1575650003790349
chembl23_GS3_v2.mphase_gt_0.txt.co.CM_Layered.R_0.5.out 0.7000000000000001 0.87123570401337 0.15676514465073083
chembl23_GS3_v2.mphase_gt_0.txt.co.CM_Layered.R_0.5.out 0.8 0.8712256311705344 0.1567549924230025
chembl23_GS3_v2.mphase_gt_0.txt.co.CM_Layered.R_0.5.out 0.9 0.8712256311705344 0.1567549924230025
chembl23_GS3_v2.mphase_gt_0.txt.co.CM_Layered.R_0.5.out 1.0 0.6839725191974247 0.03029259636991788
chembl23_GS3_v2.mphase_gt_0.txt.co.CM_Layered.R_0.6.out 0.0 0.8834655209188432 0.17288286528111516
chembl23_GS3_v2.mphase_gt_0.txt.co.CM_Layered.R_0.6.out 0.1 0.8842485339463226 0.17343148896671062
chembl23_GS3_v2.mphase_gt_0.txt.co.CM_Layered.R_0.6.out 0.2 0.884279903608488 0.17319353151825528
chembl23_GS3_v2.mphase_gt_0.txt.co.CM_Layered.R_0.6.out 0.30000000000000004 0.8835746748248368 0.17214798533482217
chembl23_GS3_v2.mphase_gt_0.txt.co.CM_Layered.R_0.6.out 0.4 0.8820757946143323 0.17014961647988042
chembl23_GS3_v2.mphase_gt_0.txt.co.CM_Layered.R_0.6.out 0.5 0.8801716007106972 0.167800215120206
chembl23_GS3_v2.mphase_gt_0.txt.co.CM_Layered.R_0.6.out 0.6000000000000001 0.8787656805443373 0.1659794012067055
chembl23_GS3_v2.mphase_gt_0.txt.co.CM_Layered.R_0.6.out 0.7000000000000001 0.8783790400778592 0.16544948891206454
chembl23_GS3_v2.mphase_gt_0.txt.co.CM_Layered.R_0.6.out 0.8 0.8783613272415105 0.16542844345244917
chembl23_GS3_v2.mphase_gt_0.txt.co.CM_Layered.R_0.6.out 0.9 0.8783613272415105 0.16542844345244917
chembl23_GS3_v2.mphase_gt_0.txt.co.CM_Layered.R_0.6.out 1.0 0.7142537526646013 0.038123857266467255
chembl23_GS3_v2.mphase_gt_0.txt.co.CM_Layered.R_0.7.out 0.0 0.8834655209188432 0.17288286528111516
chembl23_GS3_v2.mphase_gt_0.txt.co.CM_Layered.R_0.7.out 0.1 0.8845394026721526 0.17288584586913566
chembl23_GS3_v2.mphase_gt_0.txt.co.CM_Layered.R_0.7.out 0.2 0.8845632688991023 0.17180789546622557
chembl23_GS3_v2.mphase_gt_0.txt.co.CM_Layered.R_0.7.out 0.30000000000000004 0.8834644744201164 0.16953724807972756
chembl23_GS3_v2.mphase_gt_0.txt.co.CM_Layered.R_0.7.out 0.4 0.8813806173082686 0.16628523646781848
chembl23_GS3_v2.mphase_gt_0.txt.co.CM_Layered.R_0.7.out 0.5 0.8787037560377705 0.16297147170284482
chembl23_GS3_v2.mphase_gt_0.txt.co.CM_Layered.R_0.7.out 0.6000000000000001 0.8766112928646275 0.16098130804227556
chembl23_GS3_v2.mphase_gt_0.txt.co.CM_Layered.R_0.7.out 0.7000000000000001 0.8759195284701544 0.16046534457929634
chembl23_GS3_v2.mphase_gt_0.txt.co.CM_Layered.R_0.7.out 0.8 0.8758953415154743 0.160450778156498
chembl23_GS3_v2.mphase_gt_0.txt.co.CM_Layered.R_0.7.out 0.9 0.8758953415154743 0.160450778156498
chembl23_GS3_v2.mphase_gt_0.txt.co.CM_Layered.R_0.7.out 1.0 0.7233427496903306 0.03155500337040533
chembl23_GS3_v2.mphase_gt_0.txt.co.CM_Layered.R_0.8.out 0.0 0.8834655209188432 0.17288286528111516
chembl23_GS3_v2.mphase_gt_0.txt.co.CM_Layered.R_0.8.out 0.1 0.8839789948098294 0.17140898465364235
chembl23_GS3_v2.mphase_gt_0.txt.co.CM_Layered.R_0.8.out 0.2 0.8826336297322719 0.16879947355620908
chembl23_GS3_v2.mphase_gt_0.txt.co.CM_Layered.R_0.8.out 0.30000000000000004 0.8793615514809925 0.16496298014410327
chembl23_GS3_v2.mphase_gt_0.txt.co.CM_Layered.R_0.8.out 0.4 0.8743568480436865 0.16048123003938505
chembl23_GS3_v2.mphase_gt_0.txt.co.CM_Layered.R_0.8.out 0.5 0.8686177263122922 0.15685616290528998
chembl23_GS3_v2.mphase_gt_0.txt.co.CM_Layered.R_0.8.out 0.6000000000000001 0.8642338376140419 0.15487620709328276
chembl23_GS3_v2.mphase_gt_0.txt.co.CM_Layered.R_0.8.out 0.7000000000000001 0.8626771427439434 0.15432022034291712
chembl23_GS3_v2.mphase_gt_0.txt.co.CM_Layered.R_0.8.out 0.8 0.8625834648473907 0.1543006498751318
chembl23_GS3_v2.mphase_gt_0.txt.co.CM_Layered.R_0.8.out 0.9 0.8625834648473907 0.1543006498751318
chembl23_GS3_v2.mphase_gt_0.txt.co.CM_Layered.R_0.8.out 1.0 0.7179742551472227 0.02227328403698556
chembl23_GS3_v2.mphase_gt_0.txt.co.CM_Layered.R_0.9.out 0.0 0.8834655209188432 0.17288286528111516
chembl23_GS3_v2.mphase_gt_0.txt.co.CM_Layered.R_0.9.out 0.1 0.8872115254394448 0.17356458875313127
chembl23_GS3_v2.mphase_gt_0.txt.co.CM_Layered.R_0.9.out 0.2 0.88871360794701 0.17314793907568354
chembl23_GS3_v2.mphase_gt_0.txt.co.CM_Layered.R_0.9.out 0.30000000000000004 0.8874416706944143 0.17137471278613498
chembl23_GS3_v2.mphase_gt_0.txt.co.CM_Layered.R_0.9.out 0.4 0.8834153361428665 0.16839034190234567
chembl23_GS3_v2.mphase_gt_0.txt.co.CM_Layered.R_0.9.out 0.5 0.8774147583608245 0.16540041793281057
chembl23_GS3_v2.mphase_gt_0.txt.co.CM_Layered.R_0.9.out 0.6000000000000001 0.8708474049761451 0.16354968396306205
chembl23_GS3_v2.mphase_gt_0.txt.co.CM_Layered.R_0.9.out 0.7000000000000001 0.8679720986018521 0.16299323556795267
chembl23_GS3_v2.mphase_gt_0.txt.co.CM_Layered.R_0.9.out 0.8 0.8677723059435647 0.16296436915733517
chembl23_GS3_v2.mphase_gt_0.txt.co.CM_Layered.R_0.9.out 0.9 0.8677723059435647 0.16296436915733517
chembl23_GS3_v2.mphase_gt_0.txt.co.CM_Layered.R_0.9.out 1.0 0.7401082411367854 0.019978569338434744
chembl23_GS3_v2.mphase_gt_0.txt.co.CM_Layered.R_1.0.out 0.0 0.8834655209188432 0.17288286528111516
chembl23_GS3_v2.mphase_gt_0.txt.co.CM_Layered.R_1.0.out 0.1 0.8866756937876934 0.1732424800477118
chembl23_GS3_v2.mphase_gt_0.txt.co.CM_Layered.R_1.0.out 0.2 0.8882315100430993 0.17309145904962359
chembl23_GS3_v2.mphase_gt_0.txt.co.CM_Layered.R_1.0.out 0.30000000000000004 0.8878191969154726 0.1723656092094841
chembl23_GS3_v2.mphase_gt_0.txt.co.CM_Layered.R_1.0.out 0.4 0.8853347895149216 0.17131167334253627
chembl23_GS3_v2.mphase_gt_0.txt.co.CM_Layered.R_1.0.out 0.5 0.8813519578950308 0.1701898821799394
chembl23_GS3_v2.mphase_gt_0.txt.co.CM_Layered.R_1.0.out 0.6000000000000001 0.8773968797819465 0.16921425657610664
chembl23_GS3_v2.mphase_gt_0.txt.co.CM_Layered.R_1.0.out 0.7000000000000001 0.8747104687934701 0.16868250616254848
chembl23_GS3_v2.mphase_gt_0.txt.co.CM_Layered.R_1.0.out 0.8 0.8740627443005908 0.16864226785365333
chembl23_GS3_v2.mphase_gt_0.txt.co.CM_Layered.R_1.0.out 0.9 0.8740627443005908 0.16864226785365333
chembl23_GS3_v2.mphase_gt_0.txt.co.CM_Layered.R_1.0.out 1.0 0.6958190511755966 0.01467025299111319
